[2023-12-06 22:52:20,918][__main__][INFO] - Found GPU with device_name NVIDIA GeForce RTX 3080. Will run RFdiffusion on NVIDIA GeForce RTX 3080
[2023-12-06 22:52:20,919][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /home/domain/ipermyakov/RFdiffusion/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-12-06 22:52:40,362][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-12-06 22:52:42,928][rfdiffusion.diffusion][INFO] - Calculating IGSO3.
[2023-12-06 22:52:47,947][__main__][INFO] - Making design example_outputs/design_unconditional_0
[2023-12-06 22:52:47,951][rfdiffusion.inference.model_runners][INFO] - Using contig: ['100-200']
[2023-12-06 22:52:48,020][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:29,044][rfdiffusion.inference.model_runners][INFO] - Timestep 38, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:29,644][rfdiffusion.inference.model_runners][INFO] - Timestep 37, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:30,245][rfdiffusion.inference.model_runners][INFO] - Timestep 36, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:30,851][rfdiffusion.inference.model_runners][INFO] - Timestep 35, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:31,454][rfdiffusion.inference.model_runners][INFO] - Timestep 34, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:32,053][rfdiffusion.inference.model_runners][INFO] - Timestep 33, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:32,658][rfdiffusion.inference.model_runners][INFO] - Timestep 32, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:33,259][rfdiffusion.inference.model_runners][INFO] - Timestep 31, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:33,864][rfdiffusion.inference.model_runners][INFO] - Timestep 30, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:34,467][rfdiffusion.inference.model_runners][INFO] - Timestep 29, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:35,066][rfdiffusion.inference.model_runners][INFO] - Timestep 28, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:35,669][rfdiffusion.inference.model_runners][INFO] - Timestep 27, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:36,267][rfdiffusion.inference.model_runners][INFO] - Timestep 26, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:36,869][rfdiffusion.inference.model_runners][INFO] - Timestep 25, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:37,990][rfdiffusion.inference.model_runners][INFO] - Timestep 24, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:38,598][rfdiffusion.inference.model_runners][INFO] - Timestep 23, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:39,740][rfdiffusion.inference.model_runners][INFO] - Timestep 22, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:40,341][rfdiffusion.inference.model_runners][INFO] - Timestep 21, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:40,939][rfdiffusion.inference.model_runners][INFO] - Timestep 20, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:41,539][rfdiffusion.inference.model_runners][INFO] - Timestep 19, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:42,136][rfdiffusion.inference.model_runners][INFO] - Timestep 18, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:42,734][rfdiffusion.inference.model_runners][INFO] - Timestep 17, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:43,336][rfdiffusion.inference.model_runners][INFO] - Timestep 16, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:43,934][rfdiffusion.inference.model_runners][INFO] - Timestep 15, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:44,532][rfdiffusion.inference.model_runners][INFO] - Timestep 14, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:45,131][rfdiffusion.inference.model_runners][INFO] - Timestep 13, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:45,733][rfdiffusion.inference.model_runners][INFO] - Timestep 12, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
[2023-12-06 22:54:46,340][rfdiffusion.inference.model_runners][INFO] - Timestep 11, input to next step: --------------------------------------------------------------------------------------------------------------------------------------------------
